community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title,url
8.6,Great,"K. Rool is back and he has ape-napped the Kongs! Now, only Donkey Kong is left to rescue the Kongs and retrieve his prized collection of Golden Bananas from the evil clutches of K. Rool. Play your way through the massive single player adventure or duke it out with your friends in a battle with up to four players. In your adventure you will have to rescue the other Kongs, Tiny, Lanky, Diddy, and Chunky. Each Kong has its own special moves and unique weapons. You'll have to conquer hundreds of mini-games and collect bananas, gold bananas and coins to continue your journey. To earn those distinctive moves and weapons you'll need to collect lots of coins.  But don't forget that to continue your journey you need to feed Troff and Scoff, the gatekeepers, with plenty of bananas! Make your way through places such as Jungle Japes and the Frantic Factory, each area having its own monsters and traps.",Rare,Platformer,9.0,Amazing,N64 Wii U,49.99 USD,Nintendo,E for Everyone,Mild Animated Violence,"http://www.ign.com/games/super-mario-64/n64-606,http://www.ign.com/games/banjo-kazooie/n64-1922,http://www.ign.com/games/banjo-tooie/n64-422,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","November 22, 1999",http://ign64.ign.com/articles/150/150607p1.html,Donkey Kong 64,http://www.ign.com/games/donkey-kong-64/n64-607
7.2,Good,"Bring all the thrills of Las Vegas to your Game Boy Color with Caesars Palace II. You'll enter a virtual casino packed with a variety of games of chance. In all, you'll be able to play 19 different games including Keno, Video Poker, Blackjack, slot machines, and many more. You play with real odds and payouts that have been authenticated by the real Vegas experts, so you know your experience will be realistic. But remember, this is Caesar's Palace, where it's all about high-stakes gambling. Will you walk out of the casino flat broke, or will you be Sin City's newest millionaire? The game features brightly-colored, digitized graphics that really bring the Vegas experience right to the palm of your hand. The sound effects and voices help round out the package, putting you right in the middle of the world-famous gambling hall. Caesars Palace II features battery backup to save up to eight different files, and it is only compatible with Game Boy Color systems.",Runecraft,Simulation,8.0,Great,GBC PS PC,25.99 USD,Interplay,E for Everyone,Gaming,"http://www.ign.com/games/harvest-moon-gbc-3/gbc-17428,http://www.ign.com/games/catz/gbc-12930,http://www.ign.com/games/legend-of-the-river-king-gbc/gbc-12933,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",May 1999,http://gameboy.ign.com/articles/163/163469p1.html,Caesars Palace II,http://www.ign.com/games/caesars-palace-1-2/gbc-13469
8.0,Great,"Explore the world of voodoo with Shadow Man. You play the role of Mike LeRoi, an ordinary man with one unique trait: the ability to traverse between the worlds of the living and the dead. Armageddon is fast approaching, and you're the only person who can stop it. Under the guidance of voodoo priestess, Mama Nettie, your mission is to absorb the blackest souls on the Deadside before an evil entity known as Legion does. As the Shadow Man, you have different abilities while on the Liveside, including the ability to use weapons, like a shotgun and machine gun. While on the Deadside, you have the Shadow Gun at your disposal, which is only effective against those in the afterworld. Your quest will take you to both realms as you fight to keep Legion from unleashing demons and evil spirits on the Liveside. The future of the world as we know it is in your hands  and you are the only one who can defeat Legion.",Iguana UK,Action,8.5,Great,DC PS PC N64,9.99 USD,Acclaim Entertainment,M for Mature,"Animated Blood and Gore, Animated Violence","http://www.ign.com/games/shenmue/dc-14499,http://www.ign.com/games/shenmue-ii/dc-15624,http://www.ign.com/games/spider-man-2000/dc-15779,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967","November 30, 1999",http://dreamcast.ign.com/articles/162/162987p1.html,Shadow Man,http://www.ign.com/games/shadow-man/dc-12987
7.6,Good,"Indiana Jones and the Infernal Machine takes place in 1947 when the Nazis have been crushed, the Cold War has begun and Soviet agents are snooping around the ruins of the Tower of Babel. Now it is up to Indiana Jones to puzzle his way through 17 chapters of a gripping, action-packed story to find out what is going on. Whip, leap, climb, crawl and swim your way through amazing 3D environments while defending yourself with a number of weapons and traveling to exotic locations.",LucasArts,Action,7.8,Good,PC PS GBC N64,71.99 USD,LucasArts,T for Teen,"Animated Blood, Animated Violence","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Nov 23, 1999",http://pc.ign.com/articles/161/161694p1.html,Indiana Jones and the Infernal Machine,http://www.ign.com/games/indiana-jones-and-the-infernal-machine/pc-11694
8.0,Great,"An immaculately designed, intensely realistic rally car racing game, TOP GEAR RALLY 2 features an amazing 50 different races over four distinct terrains: jungle, desert, mountain, and country road. As you make your way through each race, you'll come up against a mind-boggling array of obstacles, not to mention random weather and lighting conditions. Team sponsorship and affiliation makes the competition that much more heated, and the Random Track Generation system assures that the courses will change as you reach higher levels providing limitless original play. Authentic rally cars, ever-changing conditions, and championship tracks all help to create a realistic simulation environment that might even eclipse the original. Additional features include a driving school that allows you to earn your affiliations and sponsorships, and a painting system that allows you to completely customize the look of your car. You can take your choice from (and customize) 14 different rally cars, each with different strengths and weaknesses.",Saffire,Racing,8.2,Great,N64,63.99 USD,Kemco,E for Everyone,No Descriptors,"http://www.ign.com/games/mario-kart-64/n64-502,http://www.ign.com/games/diddy-kong-racing/n64-2146,http://www.ign.com/games/f-zero-x/n64-418,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","December 3, 1999",http://ign64.ign.com/articles/160/160793p1.html,Top Gear Rally 2,http://www.ign.com/games/top-gear-rally-2/n64-10793
8.0,Great,"Age of Wonders is a fantasy-based strategy game. Gameplay will take place within a Scenario or a Campaign (string of Scenarios). You, the leader, will maintain cities, armies, heroes and resources on the World Map while strategically positioning yourself for victory over the enemy forces. In battle, AoW will have two options. The player may choose to turn tactical battle off, and allow algorithm produced statistics to provide the outcome of a battle, or the player may wish to enter into tactical battle. In tactical battle, the opposing forces will strategically position themselves in on the battlefield in a turn-based environment. There can be only one winner.","Epic Games, Triumph Studios",Strategy,8.8,Great,PC,19.99 USD,Gathering of Developers (aka GOD Games),E for Everyone,"Animated Blood, Mild Animated Violence","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 25, 1999",http://pc.ign.com/articles/161/161983p1.html,Age of Wonders,http://www.ign.com/games/age-of-wonders/pc-11983
8.2,Great,"The entertainment is back with rim-rocking', take-your-soul-to-the-hole basketball. Featuring mo' attitude, mo' emotion and new broadcast style camera technology that zooms you into the heart of the action. Next generation facial animation with added speech links gives the players added personality and attitude. This year you can go 5-on-5 or 1-on-1, on our street court, with the greatest names in the NBA past and present as NBA LIVE 2000 exclusively brings the NBA retired players to you.",EA Canada,Sports,8.8,Great,PS PC PC N64 GBC,19.99 USD,Electronic Arts,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",November 1999,http://psx.ign.com/articles/161/161606p1.html,NBA Live 2000,http://www.ign.com/games/ea-sports-mania-pack-2/ps-11606
8.5,Great,"There's no mistaking that Worms Armageddon is both highly polished and totally complete, with far more features and variety and options than just about any other game out there. Nevertheless, the design and execution are so great and so open-ended that you'll know, even as you log more and more hours with the game, that in fact you can't have too much of a good thing.",Team17 Software,Puzzle,9.0,Amazing,DC PS GBC PC PC N64 Mac Mac,48.99 USD,Hasbro Interactive,E for Everyone,Animated Violence,"http://www.ign.com/games/super-puzzle-fighter-ii-x-for-matching-service/dc-492483,http://www.ign.com/games/chu-chu-rocket/dc-14096,http://www.ign.com/games/bust-a-move-4/dc-14152,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967","December 11, 1999",http://dreamcast.ign.com/articles/162/162811p1.html,Worms Armageddon,http://www.ign.com/games/worms-armageddon/dc-12811
7.9,Good,"The ultimate goal of any skater is to get on the cover of THRASHER magazine as their Skater of the Year. Now you have a chance to reach that level with THRASHER: Skate and Destroy. Choose from six different fictional skaters and hit any of the 12 levels. In order to progress through the game, you must perform tricks to score points. Once you score a certain number of points, you can advance to the next level. After completing a course, you will gain new tricks and earn the chance to get sponsors that will give you all kinds of fringe benefits. After completing all of the levels, your character will be able to perform more than 100 tricks. If your friends want in on the action, there are several multiplayer modes including Best Tricks, Worst Wrecks, H-O-R-S-E, Longest Grind, Biggest Wallride, and Two-Minute Session. Play THRASHER: Skate and Destroy and find out if you have what it takes to become the THRASHER Skater of the Year.",Z-Axis,Sports,8.5,Great,PS GBC,28.99 USD,Rockstar  Games,T for Teen,Animated Violence,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",November 1999,http://psx.ign.com/articles/161/161885p1.html,Thrasher: Skate and Destroy,http://www.ign.com/games/thrasher-skate-and-destroy/ps-11885
8.5,Great,"Gabriel and Grace return, and this time they're taking on deadly vampires in their search for a kidnapped child. The macabre action takes place in a small burg in France, and the game is packed with dozens of puzzles, mysteries to solve, and clues to decipher. To aid you in your attempt to unravel the plot of this dark crime, you'll have access to the Schattenjager Information Database, an all-inclusive collection of clues, maps, and more. Many of the characters you encounter will be allies, but many of them are only pretending to be friendly, so be on guard. Don't trust anyone without a reflection.",Sierra Studios,Adventure,8.3,Great,PC,9.99 USD,"Sierra Studios, Sierra",M for Mature,"Animated Violence, Mature Sexual Themes, Strong Language","http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Nov 19, 1999",http://pc.ign.com/articles/161/161944p1.html,"Gabriel Knight III: Blood of the Sacred, Blood of the Damned",http://www.ign.com/games/gabriel-knight-iii-blood-of-the-sacred-blood-of-the-damned/pc-11944
