community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title
8.2,Great,"NightFire takes inspiration from several of the best 007 moments across the years. In the completely original storyline, the super-spy finds himself on the trail of a corrupt businessman who's hatched a plan to use a secret weapon to destroy the world. Bond's quest to stop the terrorist before he can do any harm takes him across the world through a variety of first-person shooter and driving levels, deep into the ocean, and soaring into space. Much of the game (including the four-player multiplayer mode) is played in the first-person perspective, but there are also racing action stages that utilize the Need for Speed game engine.",Eurocom,"First-Person, Shooter",8.2,Great,Xbox Mac PC PS2 GBA GCN,14.99 USD,Electronic Arts,T for Teen,"Suggestive Themes, Violence","http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/doom-3/xbox-482119,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","November 18, 2002",http://xbox.ign.com/articles/377/377819p1.html,James Bond 007: NightFire
3.7,Awful,"An intense combat-action flying experience, Defender offers players the ultimate in next-generation action and strategy. Players defend and protect the human race from an alien invasion as they assume the controls of next-generation combat-ready Defender ships. Battling an onslaught of vicious aliens, players strategically pilot their ship through more than 14 treacherous missions spanning the solar system, executing dynamic tactical maneuvers such as barrel rolls, 360-degree loops and spinning reversals in order to evade the enemy.",OutLook Entertainment,Shooter,2.0,Painful,GBA 2600 Arcade Coleco Xbox 360 400/800 Web Xbox PS2 GCN TI-99 Cell 5200,7.99 USD,Midway  Games,T for Teen,"Animated Violence, Realistic Violence","http://www.ign.com/games/james-bond-007-nightfire/gba-497891,http://www.ign.com/games/iridion-3d/gba-15797,http://www.ign.com/games/doom/gba-16301,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","November 7, 2002",http://gameboy.ign.com/articles/377/377848p1.html,Defender
6.8,Okay,"Fast-paced fun and multi-player action come to the living room in Shrek? Super Party, an ogre-iffic party game for the entire family. Up to four players can take part simultaneously, all competing to win the most bug juice and have their ultimate wish granted. Players can choose from their favorite characters, including Shrek?, Princess Fiona?, Lord Farquaad?, Donkey, Monsieur Hood and Thelonious.

As the player(s) progress through the game, they must compete against each other or computer opponents in mini-games along the way. The 30+ mini-games include challenges ranging from outrunning the dangerous ?Dragon?s Breath,? to sinking one another in the ?Lilly Pad Leap,? to working in tandem to stop the ?Castle Crumble,? to catapulting vegetables for points in the ?Food Fling.?

Shrek? Super Party also features two game play modes, Tournament, a full virtual board game with integrated mini-games for up to four players and Free-for-All, where players can jump right in and play the mini-games only.",Mass Media,Party,3.0,Awful,Xbox GCN PS2,47.99 USD,TDK Mediactive,E for Everyone,Mild Realistic Violence,"http://www.ign.com/games/nickelodeon-party-blast/xbox-481306,http://www.ign.com/games/fuzion-frenzy-2/xbox-487477,http://www.ign.com/games/fuzion-frenzy/xbox-16189,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","November 15, 2002",http://xbox.ign.com/articles/377/377841p1.html,Shrek Super Party
8.3,Great,"Mortal Kombat: Deadly Alliance marks the relaunch of the Mortal Kombat series with an all-new engine delivering punishing action that will reward long-time fans of the franchise as well as next-generation game lovers. The game features intense hand-to-hand and special-weapon combat, secret hidden moves and combinations with deadly body blows and fatalities.",Midway  Games,Fighting,8.6,Great,PS2 Xbox GCN GBA,19.99 USD,Midway  Games,M for Mature,"Blood and Gore, Violence","http://www.ign.com/games/tekken-5/ps2-681191,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/dragon-ball-z-budokai-3/ps2-679951,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 22, 2002",http://ps2.ign.com/articles/377/377892p1.html,Mortal Kombat: Deadly Alliance
8.3,Great,"Mortal Kombat: Deadly Alliance marks the relaunch of the Mortal Kombat series with an all-new engine delivering punishing action that will reward long-time fans of the franchise as well as next-generation game lovers. The game features intense hand-to-hand and special-weapon combat, secret hidden moves and combinations with deadly body blows and fatalities.",Midway  Games,Fighting,8.6,Great,Xbox PS2 GCN GBA,19.99 USD,Midway  Games,M for Mature,Animated Violence,"http://www.ign.com/games/mortal-kombat-shaolin-monks/xbox-709116,http://www.ign.com/games/mortal-kombat-armageddon/xbox-794353,http://www.ign.com/games/marvel-nemesis-rise-of-the-imperfects/xbox-681937,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","November 22, 2002",http://xbox.ign.com/articles/377/377894p1.html,Mortal Kombat: Deadly Alliance
7.6,Good,"Set 100 years in the future, Quantum Redshift lets players take to the track in a no-holds-barred combat pod racing tournament with the chance of reaching speeds up to 900 miles per hour. You can bet it'll be hard to see any stop signs going that fast.",Curly Monsters,Racing,6.2,Okay,Xbox,9.99 USD,Microsoft,T for Teen,Mild Realistic Violence,"http://www.ign.com/games/forza-motorsport/xbox-682857,http://www.ign.com/games/need-for-speed-most-wanted/xbox-740898,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/xbox-679033,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","September 17, 2002",http://xbox.ign.com/articles/371/371230p1.html,Quantum Redshift
6.2,Okay,The PS2 version of the arcade lightgun rail shooter. Use the GunCon or GunCon 2 to shoot down enemy soldiers and monsters across feudal Japan.,Namco,Shooter,5.0,Mediocre,PS2,24.99 USD,Namco,T for Teen,Realistic Violence,"http://www.ign.com/games/star-wars-battlefront-ii-2005/ps2-737697,http://www.ign.com/games/killzone/ps2-568333,http://www.ign.com/games/call-of-duty-finest-hour/ps2-550009,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 18, 2002",http://ps2.ign.com/articles/371/371232p1.html,Ninja Assault
,,"Our modern world and an ancient land have come together on Kong Island, a secret world of prehistoric beasts which protects the 13 sacred stones - the key to ultimate power! Join Kong, Jason and his friends in an amazing platform adventure, battling prehistoric creatures, to rescue the stones from the forces of evil and save the planet.",Planet Interactive,Action,5.0,Mediocre,GBA,12.99 USD,BAM! Entertainment,E for Everyone,Mild Animated Violence,"http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","August 13, 2002",http://gameboy.ign.com/articles/371/371076p1.html,Kong: The Animated Series
8.5,Great,"Hockey just doesn't get any more thrilling than this. Brandishing the same three-on-three style that made NHL HITZ 20-02 such a fan favorite, the 2003 installment boasts larger rinks, bigger crowds, a referee, animated coaches, and other cool touches. All 30 NHL teams are represented, there's new motion-capture animation, and you can build your own bruisers with the Create-Player option. The game's centerpiece, Season mode, now allows for trades, better stat tracking, and player awards to boot. Plus, there's six awesome mini-games! What's not to love?",Midway  Games,Sports,8.2,Great,PS2 Xbox GCN GBA,24.99 USD,Midway  Games,E for Everyone,Violence,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/atari-racing-collection/ps2-483265,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","September 16, 2002",http://ps2.ign.com/articles/370/370987p1.html,NHL Hitz 20-03
8.5,Great,"Nowadays, porting and multiplatform releases are more common than the milking of a game series. When Midway first announced NHL Hitz 20-03 for Xbox many assumed it would just be another slapped together, wish-washy title but, from the looks of things, they were very wrong. The Xbox version, like all other versions, will make use of stunning next generation visuals, 6-player support, hidden teams and the traditional 'On Fire' mode the series is famous for. The game also has a slew of hidden players, new Create-A-Player features and mini-games.",Midway  Games,Sports,8.4,Great,Xbox GCN PS2 GBA,19.99 USD,Midway  Games,E for Everyone,Violence,"http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/crimson-skies-high-road-to-revenge/xbox-479671,http://www.ign.com/games/mortal-kombat-shaolin-monks/xbox-709116,http://www.ign.com/games/atari-racing-collection/xbox-486903,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","September 16, 2002",http://xbox.ign.com/articles/370/370986p1.html,NHL Hitz 20-03
7.8,Good,"Gungrave challenges gamers to kick some serious butt as Grave, a long-dead assassin sent back to earth to annihilate seemingly endless legions of merciless enemies. Players battle their way through massive, destructible areas in over-the-top anime-inspired action, earning insane special attacks and otherworldly power-ups as they embark on a mission of revenge and devastation. Featruing destructible environments, hordes of relentless foes and stunning art by anime legend Yasuhiro Naito, Gungrave is equal parts stylish anime thriller, Hollywood blockbster and heart-pounding action game. Prepare to be blown away.",Red Company,Action,8.0,Great,PS2,17.99 USD,SEGA,M for Mature,Animated Violence,"http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","September 17, 2002",http://ps2.ign.com/articles/370/370975p1.html,GunGrave
8.4,Great,"The NHL Hitz series has been on all next-generation consoles since the early days of the 32-bit era. With that said, its no surprise that Midway brings NHL Hitz 20-03 to GameCube, with Hitz' trademark 'On-Fire Mode', over-the-top animations, and fully 3D crowds. Like all NHL Hitz games, NHL Hitz 20-03 features gameplay modes for up to 6 players, in-game fights and hidden teams, players and stadiums. The game will also feature Create-A-Player modes and mini-games.",Midway  Games,Sports,8.4,Great,GCN Xbox PS2 GBA,19.99 USD,Midway  Games,E for Everyone,Violence,"http://www.ign.com/games/bmx-xxx/gcn-17510,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/madden-nfl-2006/gcn-698630,http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","September 15, 2002",http://cube.ign.com/articles/371/371059p1.html,NHL Hitz 20-03
6.1,Okay,"Stunt games, during the last generation, were a dime-a-dozen. Titles such as Rush and Demolition Derby were just some of the many during the 32-bit era. This generation is different though and, because of this, Bam! Entertainment and I-Imagine Interactive are going to try and fill the stunt void with Chase. In Chase, players take on the role of the young, sexy stuntwoman Chase Corrada as she tries to break into the movie business as a stunt driver. As Chase, players take her through 23 movie scenes, 5 training missions and four diverse sets (Post Apocalyptic, 1920?s, Spy scene, Asian city). The game also hosts a variety of gameplay modes such as Career, Challenge and multiplayer mini-games as well as tons of crazy over-the-top vehicles.",I-Imagine,Racing,4.9,Bad,Xbox,28.99 USD,BAM! Entertainment,T for Teen,Mild Animated Violence,"http://www.ign.com/games/forza-motorsport/xbox-682857,http://www.ign.com/games/need-for-speed-most-wanted/xbox-740898,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/xbox-679033,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","September 24, 2002",http://xbox.ign.com/articles/370/370886p1.html,Chase: Hollywood Stunt Driver
